Time,Voltage,SOC
8.48,50.0,99.99764444444445
8.49,50.0,99.99764166666667
8.5,50.0,99.99763888888889
8.51,50.0,99.9976361111111
8.52,50.0,99.99763333333334
8.53,50.0,99.99763055555556
8.540000000000001,50.0,99.99762777777778
8.55,50.0,99.997625
8.56,50.0,99.99762222222222
8.57,50.0,99.99761944444444
8.58,50.0,99.99761666666667
8.59,50.0,99.99761388888889
8.6,50.0,99.99761111111111
8.61,50.0,99.99760833333333
8.620000000000001,50.0,99.99760555555555
8.63,50.0,99.99760277777777
8.64,50.0,99.9976
8.65,50.0,99.99759722222223
8.66,50.0,99.99759444444445
8.67,50.0,99.99759166666666
8.68,50.0,99.99758888888888
8.69,50.0,99.9975861111111
8.700000000000001,50.0,99.99758333333334
8.71,50.0,99.99758055555556
8.72,50.0,99.99757777777778
8.73,50.0,99.997575
8.74,50.0,99.99757222222222
8.75,50.0,99.99756944444445
8.76,50.0,99.99756666666667
8.77,50.0,99.99756388888889
8.78,50.0,99.99756111111111
8.790000000000001,50.0,99.99755833333333
8.8,50.0,99.99755555555555
8.81,50.0,99.99755277777778
8.82,50.0,99.99755
8.83,50.0,99.99754722222222
8.84,50.0,99.99754444444444
8.85,50.0,99.99754166666666
8.86,50.0,99.99753888888888
8.870000000000001,50.0,99.99753611111112
8.88,50.0,99.99753333333334
8.89,50.0,99.99753055555556
8.9,50.0,99.99752777777778
8.91,50.0,99.997525
8.92,50.0,99.99752222222222
8.93,50.0,99.99751944444445
8.94,50.0,99.99751666666667
8.950000000000001,50.0,99.99751388888889
8.96,50.0,99.99751111111111
8.97,50.0,99.99750833333333
8.98,50.0,99.99750555555555
8.99,50.0,99.99750277777778
9.0,50.0,99.9975
9.01,50.0,99.99749722222222
9.02,50.0,99.99749444444444
9.03,50.0,99.99749166666666
9.040000000000001,50.0,99.9974888888889
9.05,50.0,99.99748611111112
9.06,50.0,99.99748333333334
9.07,50.0,99.99748055555555
9.08,50.0,99.99747777777777
9.09,50.0,99.997475
9.1,50.0,99.99747222222223
9.11,50.0,99.99746944444445
9.120000000000001,50.0,99.99746666666667
9.13,50.0,99.99746388888889
9.14,50.0,99.99746111111111
9.15,50.0,99.99745833333333
9.16,50.0,99.99745555555556
9.17,50.0,99.99745277777778
9.18,50.0,99.99745
9.19,50.0,99.99744722222222
9.200000000000001,50.0,99.99744444444444
9.21,50.0,99.99744166666666
9.22,50.0,99.9974388888889
9.23,50.0,99.99743611111111
9.24,50.0,99.99743333333333
9.25,50.0,99.99743055555555
9.26,50.0,99.99742777777777
9.27,50.0,99.997425
9.28,50.0,99.99742222222223
9.290000000000001,50.0,99.99741944444445
9.3,50.0,99.99741666666667
9.31,50.0,99.99741388888889
9.32,50.0,99.9974111111111
9.33,50.0,99.99740833333334
9.34,50.0,99.99740555555556
9.35,50.0,99.99740277777778
9.36,50.0,99.9974
9.370000000000001,50.0,99.99739722222222
9.38,50.0,99.99739444444444
9.39,50.0,99.99739166666667
9.4,50.0,99.99738888888889
9.41,50.0,99.99738611111111
9.42,50.0,99.99738333333333
9.43,50.0,99.99738055555555
9.44,50.0,99.99737777777777
9.450000000000001,50.0,99.997375
9.46,50.0,99.99737222222222
9.47,50.0,99.99736944444444
9.48,50.0,99.99736666666666
9.49,50.0,99.99736388888888
9.5,50.0,99.9973611111111
9.51,50.0,99.99735833333334
9.52,50.0,99.99735555555556
9.53,50.0,99.99735277777778
9.540000000000001,50.0,99.99735
9.55,50.0,99.99734722222222
9.56,50.0,99.99734444444445
9.57,50.0,99.99734166666667
9.58,50.0,99.99733888888889
9.59,50.0,99.99733611111111
9.6,50.0,99.99733333333333
9.61,50.0,99.99733055555555
9.620000000000001,50.0,99.99732777777778
9.63,50.0,99.997325
9.64,50.0,99.99732222222222
9.65,50.0,99.99731944444444
9.66,50.0,99.99731666666666
9.67,50.0,99.99731388888888
9.68,50.0,99.99731111111112
9.69,50.0,99.99730833333334
9.700000000000001,50.0,99.99730555555556
9.71,50.0,99.99730277777778
9.72,50.0,99.9973
9.73,50.0,99.99729722222222
9.74,50.0,99.99729444444445
9.75,50.0,99.99729166666667
9.76,50.0,99.99728888888889
9.77,50.0,99.99728611111111
9.78,50.0,99.99728333333333
9.790000000000001,50.0,99.99728055555556
9.8,50.0,99.99727777777778
9.81,50.0,99.997275
9.82,50.0,99.99727222222222
9.83,50.0,99.99726944444444
9.84,50.0,99.99726666666666
9.85,50.0,99.9972638888889
9.86,50.0,99.99726111111111
9.870000000000001,50.0,99.99725833333333
9.88,50.0,99.99725555555555
9.89,50.0,99.99725277777777
9.9,50.0,99.99725
9.91,50.0,99.99724722222223
9.92,50.0,99.99724444444445
9.93,50.0,99.99724166666667
9.94,50.0,99.99723888888889
9.950000000000001,50.0,99.9972361111111
9.96,50.0,99.99723333333333
9.97,50.0,99.99723055555556
9.98,50.0,99.99722777777778
9.99,50.0,99.997225
10.0,50.0,99.99722222222222
10.01,50.0,99.99721944444444
10.02,50.0,99.99721666666667
10.03,50.0,99.9972138888889
10.040000000000001,50.0,99.99721111111111
10.05,50.0,99.99720833333333
10.06,50.0,99.99720555555555
10.07,50.0,99.99720277777777
10.08,50.0,99.9972
10.09,50.0,99.99719722222223
10.1,50.0,99.99719444444445
10.11,50.0,99.99719166666667
10.120000000000001,50.0,99.99718888888889
10.13,50.0,99.9971861111111
10.14,50.0,99.99718333333334
10.15,50.0,99.99718055555556
10.16,50.0,99.99717777777778
10.17,50.0,99.997175
10.18,50.0,99.99717222222222
10.19,50.0,99.99716944444444
10.200000000000001,50.0,99.99716666666667
10.21,50.0,99.99716388888889
10.22,50.0,99.99716111111111
10.23,50.0,99.99715833333333
10.24,50.0,99.99715555555555
10.25,50.0,99.99715277777777
10.26,50.0,99.99715
10.27,50.0,99.99714722222222
10.28,50.0,99.99714444444444
10.290000000000001,50.0,99.99714166666666
10.3,50.0,99.99713888888888
10.31,50.0,99.99713611111112
10.32,50.0,99.99713333333334
10.33,50.0,99.99713055555556
10.34,50.0,99.99712777777778
10.35,50.0,99.997125
10.36,50.0,99.99712222222222
10.370000000000001,50.0,99.99711944444445
10.38,50.0,99.99711666666667
10.39,50.0,99.99711388888889
10.4,50.0,99.99711111111111
10.41,50.0,99.99710833333333
10.42,50.0,99.99710555555555
10.43,50.0,99.99710277777778
10.44,50.0,99.9971
10.450000000000001,50.0,99.99709722222222
10.46,50.0,99.99709444444444
10.47,50.0,99.99709166666666
10.48,50.0,99.99708888888888
10.49,50.0,99.99708611111112
10.5,50.0,99.99708333333334
10.51,50.0,99.99708055555556
10.52,50.0,99.99707777777778
10.53,50.0,99.997075
10.540000000000001,50.0,99.99707222222223
10.55,50.0,99.99706944444445
10.56,50.0,99.99706666666667
10.57,50.0,99.99706388888889
10.58,50.0,99.99706111111111
10.59,50.0,99.99705833333333
10.6,50.0,99.99705555555556
10.61,50.0,99.99705277777778
10.620000000000001,50.0,99.99705
10.63,50.0,99.99704722222222
10.64,50.0,99.99704444444444
10.65,50.0,99.99704166666666
10.66,50.0,99.9970388888889
10.67,50.0,99.99703611111111
10.68,50.0,99.99703333333333
10.69,50.0,99.99703055555555
10.700000000000001,50.0,99.99702777777777
10.71,50.0,99.997025
10.72,50.0,99.99702222222223
10.73,50.0,99.99701944444445
10.74,50.0,99.99701666666667
10.75,50.0,99.99701388888889
10.76,50.0,99.9970111111111
10.77,50.0,99.99700833333333
10.78,50.0,99.99700555555556
10.790000000000001,50.0,99.99700277777778
10.8,50.0,99.997
10.81,50.0,99.99699722222222
10.82,50.0,99.99699444444444
10.83,50.0,99.99699166666667
10.84,50.0,99.9969888888889
10.85,50.0,99.99698611111111
10.86,50.0,99.99698333333333
10.870000000000001,50.0,99.99698055555555
10.88,50.0,99.99697777777777
10.89,50.0,99.996975
10.9,50.0,99.99697222222223
10.91,50.0,99.99696944444445
10.92,50.0,99.99696666666667
10.93,50.0,99.99696388888889
10.94,50.0,99.9969611111111
10.950000000000001,50.0,99.99695833333334
10.96,50.0,99.99695555555556
10.97,50.0,99.99695277777778
10.98,50.0,99.99695
10.99,50.0,99.99694722222222
11.0,50.0,99.99694444444444
11.01,50.0,99.99694166666667
11.02,50.0,99.99693888888889
11.03,50.0,99.99693611111111
11.040000000000001,50.0,99.99693333333333
11.05,50.0,99.99693055555555
11.06,50.0,99.99692777777778
11.07,50.0,99.996925
11.08,50.0,99.99692222222222
11.09,50.0,99.99691944444444
11.1,50.0,99.99691666666666
11.11,50.0,99.99691388888888
11.120000000000001,50.0,99.99691111111112
11.13,50.0,99.99690833333334
11.14,50.0,99.99690555555556
11.15,50.0,99.99690277777778
11.16,50.0,99.9969
11.17,50.0,99.99689722222222
11.18,50.0,99.99689444444445
11.19,50.0,99.99689166666667
11.200000000000001,50.0,99.99688888888889
11.21,50.0,99.99688611111111
11.22,50.0,99.99688333333333
11.23,50.0,99.99688055555555
11.24,50.0,99.99687777777778
11.25,50.0,99.996875
11.26,50.0,99.99687222222222
11.27,50.0,99.99686944444444
11.28,50.0,99.99686666666666
11.290000000000001,50.0,99.99686388888888
11.3,50.0,99.99686111111112
11.31,50.0,99.99685833333334
11.32,50.0,99.99685555555556
11.33,50.0,99.99685277777778
11.34,50.0,99.99685
11.35,50.0,99.99684722222223
11.36,50.0,99.99684444444445
11.370000000000001,50.0,99.99684166666667
11.38,50.0,99.99683888888889
11.39,50.0,99.99683611111111
11.4,50.0,99.99683333333333
11.41,50.0,99.99683055555556
11.42,50.0,99.99682777777778
11.43,50.0,99.996825
11.44,50.0,99.99682222222222
11.450000000000001,50.0,99.99681944444444
11.46,50.0,99.99681666666666
11.47,50.0,99.9968138888889
11.48,50.0,99.99681111111111
11.49,50.0,99.99680833333333
11.5,50.0,99.99680555555555
11.51,50.0,99.99680277777777
11.52,50.0,99.9968
11.53,50.0,99.99679722222223
11.540000000000001,50.0,99.99679444444445
11.55,50.0,99.99679166666667
11.56,50.0,99.99678888888889
11.57,50.0,99.9967861111111
11.58,50.0,99.99678333333334
11.59,50.0,99.99678055555556
11.6,50.0,99.99677777777778
11.61,50.0,99.996775
11.620000000000001,50.0,99.99677222222222
11.63,50.0,99.99676944444444
11.64,50.0,99.99676666666667
11.65,50.0,99.99676388888889
11.66,50.0,99.99676111111111
11.67,50.0,99.99675833333333
11.68,50.0,99.99675555555555
11.69,50.0,99.99675277777777
11.700000000000001,50.0,99.99675
11.71,50.0,99.99674722222223
11.72,50.0,99.99674444444445
11.73,50.0,99.99674166666667
11.74,50.0,99.99673888888888
11.75,50.0,99.9967361111111
11.76,50.0,99.99673333333334
11.77,50.0,99.99673055555556
11.78,50.0,99.99672777777778
11.790000000000001,50.0,99.996725
11.8,50.0,99.99672222222222
11.81,50.0,99.99671944444444
11.82,50.0,99.99671666666667
11.83,50.0,99.99671388888889
11.84,50.0,99.99671111111111
11.85,50.0,99.99670833333333
11.86,50.0,99.99670555555555
11.870000000000001,50.0,99.99670277777778
11.88,50.0,99.9967
11.89,50.0,99.99669722222222
11.9,50.0,99.99669444444444
11.91,50.0,99.99669166666666
11.92,50.0,99.99668888888888
11.93,50.0,99.99668611111112
11.94,50.0,99.99668333333334
11.950000000000001,50.0,99.99668055555556
11.96,50.0,99.99667777777778
11.97,50.0,99.996675
11.98,50.0,99.99667222222222
11.99,50.0,99.99666944444445
12.0,50.0,99.99666666666667
12.01,50.0,99.99666388888889
12.02,50.0,99.99666111111111
12.030000000000001,50.0,99.99665833333333
12.040000000000001,50.0,99.99665555555555
12.05,50.0,99.99665277777778
12.06,50.0,99.99665
12.07,50.0,99.99664722222222
12.08,50.0,99.99664444444444
12.09,50.0,99.99664166666666
12.1,50.0,99.9966388888889
12.11,50.0,99.99663611111112
12.120000000000001,50.0,99.99663333333334
12.13,50.0,99.99663055555556
12.14,50.0,99.99662777777777
12.15,50.0,99.996625
12.16,50.0,99.99662222222223
12.17,50.0,99.99661944444445
12.18,50.0,99.99661666666667
12.19,50.0,99.99661388888889
12.200000000000001,50.0,99.99661111111111
12.21,50.0,99.99660833333333
12.22,50.0,99.99660555555556
12.23,50.0,99.99660277777778
12.24,50.0,99.9966
12.25,50.0,99.99659722222222
12.26,50.0,99.99659444444444
12.27,50.0,99.99659166666666
12.280000000000001,50.0,99.9965888888889
12.290000000000001,50.0,99.99658611111111
12.3,50.0,99.99658333333333
12.31,50.0,99.99658055555555
12.32,50.0,99.99657777777777
12.33,50.0,99.996575
12.34,50.0,99.99657222222223
12.35,50.0,99.99656944444445
12.36,50.0,99.99656666666667
12.370000000000001,50.0,99.99656388888889
12.38,50.0,99.9965611111111
12.39,50.0,99.99655833333334
12.4,50.0,99.99655555555556
12.41,50.0,99.99655277777778
12.42,50.0,99.99655
12.43,50.0,99.99654722222222
12.44,50.0,99.99654444444444
12.450000000000001,50.0,99.99654166666667
12.46,50.0,99.99653888888889
12.47,50.0,99.99653611111111
12.48,50.0,99.99653333333333
12.49,50.0,99.99653055555555
12.5,50.0,99.99652777777777
12.51,50.0,99.996525
12.52,50.0,99.99652222222223
12.530000000000001,50.0,99.99651944444444
12.540000000000001,50.0,99.99651666666666
12.55,50.0,99.99651388888888
12.56,50.0,99.9965111111111
12.57,50.0,99.99650833333334
12.58,50.0,99.99650555555556
12.59,50.0,99.99650277777778
12.6,50.0,99.9965
12.61,50.0,99.99649722222222
12.620000000000001,50.0,99.99649444444445
12.63,50.0,99.99649166666667
12.64,50.0,99.99648888888889
12.65,50.0,99.99648611111111
12.66,50.0,99.99648333333333
12.67,50.0,99.99648055555555
12.68,50.0,99.99647777777778
12.69,50.0,99.996475
12.700000000000001,50.0,99.99647222222222
12.71,50.0,99.99646944444444
12.72,50.0,99.99646666666666
12.73,50.0,99.99646388888888
12.74,50.0,99.99646111111112
12.75,50.0,99.99645833333334
12.76,50.0,99.99645555555556
12.77,50.0,99.99645277777778
12.780000000000001,50.0,99.99645
12.790000000000001,50.0,99.99644722222222
12.8,50.0,99.99644444444445
12.81,50.0,99.99644166666667
12.82,50.0,99.99643888888889
12.83,50.0,99.99643611111111
12.84,50.0,99.99643333333333
12.85,50.0,99.99643055555556
12.86,50.0,99.99642777777778
12.870000000000001,50.0,99.996425
12.88,50.0,99.99642222222222
12.89,50.0,99.99641944444444
12.9,50.0,99.99641666666666
12.91,50.0,99.9964138888889
12.92,50.0,99.99641111111112
12.93,50.0,99.99640833333333
12.94,50.0,99.99640555555555
12.950000000000001,50.0,99.99640277777777
12.96,50.0,99.9964
12.97,50.0,99.99639722222223
12.98,50.0,99.99639444444445
12.99,50.0,99.99639166666667
13.0,50.0,99.99638888888889
13.01,50.0,99.99638611111111
13.02,50.0,99.99638333333333
13.030000000000001,50.0,99.99638055555556
13.040000000000001,50.0,99.99637777777778
13.05,50.0,99.996375
13.06,50.0,99.99637222222222
13.07,50.0,99.99636944444444
13.08,50.0,99.99636666666666
13.09,50.0,99.9963638888889
13.1,50.0,99.99636111111111
13.11,50.0,99.99635833333333
13.120000000000001,50.0,99.99635555555555
13.13,50.0,99.99635277777777
13.14,50.0,99.99635
13.15,50.0,99.99634722222223
13.16,50.0,99.99634444444445
13.17,50.0,99.99634166666667
13.18,50.0,99.99633888888889
13.19,50.0,99.9963361111111
13.200000000000001,50.0,99.99633333333334
13.21,50.0,99.99633055555556
13.22,50.0,99.99632777777778
13.23,50.0,99.996325
13.24,50.0,99.99632222222222
13.25,50.0,99.99631944444444
13.26,50.0,99.99631666666667
13.27,50.0,99.99631388888889
13.280000000000001,50.0,99.99631111111111
13.290000000000001,50.0,99.99630833333333
13.3,50.0,99.99630555555555
13.31,50.0,99.99630277777777
13.32,50.0,99.9963
13.33,50.0,99.99629722222222
13.34,50.0,99.99629444444444
13.35,50.0,99.99629166666666
13.36,50.0,99.99628888888888
13.370000000000001,50.0,99.99628611111112
13.38,50.0,99.99628333333334
13.39,50.0,99.99628055555556
13.4,50.0,99.99627777777778
13.41,50.0,99.996275
13.42,50.0,99.99627222222222
13.43,50.0,99.99626944444445
13.44,50.0,99.99626666666667
13.450000000000001,50.0,99.99626388888889
13.46,50.0,99.99626111111111
13.47,50.0,99.99625833333333
13.48,50.0,99.99625555555555
13.49,50.0,99.99625277777778
13.5,50.0,99.99625
13.51,50.0,99.99624722222222
13.52,50.0,99.99624444444444
13.530000000000001,50.0,99.99624166666666
13.540000000000001,50.0,99.99623888888888
13.55,50.0,99.99623611111112
13.56,50.0,99.99623333333334
13.57,50.0,99.99623055555556
13.58,50.0,99.99622777777778
13.59,50.0,99.996225
13.6,50.0,99.99622222222222
13.61,50.0,99.99621944444445
13.620000000000001,50.0,99.99621666666667
13.63,50.0,99.99621388888889
13.64,50.0,99.99621111111111
13.65,50.0,99.99620833333333
13.66,50.0,99.99620555555556
13.67,50.0,99.99620277777778
13.68,50.0,99.9962
13.69,50.0,99.99619722222222
13.700000000000001,50.0,99.99619444444444
13.71,50.0,99.99619166666666
13.72,50.0,99.9961888888889
13.73,50.0,99.99618611111111
13.74,50.0,99.99618333333333
13.75,50.0,99.99618055555555
13.76,50.0,99.99617777777777
13.77,50.0,99.996175
13.780000000000001,50.0,99.99617222222223
13.790000000000001,50.0,99.99616944444445
13.8,50.0,99.99616666666667
13.81,50.0,99.99616388888889
13.82,50.0,99.9961611111111
13.83,50.0,99.99615833333333
13.84,50.0,99.99615555555556
13.85,50.0,99.99615277777778
13.86,50.0,99.99615
13.870000000000001,50.0,99.99614722222222
13.88,50.0,99.99614444444444
13.89,50.0,99.99614166666667
13.9,50.0,99.9961388888889
13.91,50.0,99.99613611111111
13.92,50.0,99.99613333333333
13.93,50.0,99.99613055555555
13.94,50.0,99.99612777777777
13.950000000000001,50.0,99.996125
13.96,50.0,99.99612222222223
13.97,50.0,99.99611944444445
13.98,50.0,99.99611666666667
13.99,50.0,99.99611388888889
14.0,50.0,99.9961111111111
14.01,50.0,99.99610833333334
14.02,50.0,99.99610555555556
14.030000000000001,50.0,99.99610277777778
14.040000000000001,50.0,99.9961
14.05,50.0,99.99609722222222
14.06,50.0,99.99609444444444
14.07,50.0,99.99609166666667
14.08,50.0,99.99608888888889
14.09,50.0,99.99608611111111
14.1,50.0,99.99608333333333
14.11,50.0,99.99608055555555
14.120000000000001,50.0,99.99607777777777
14.13,50.0,99.996075
14.14,50.0,99.99607222222222
14.15,50.0,99.99606944444444
14.16,50.0,99.99606666666666
14.17,50.0,99.99606388888888
14.18,50.0,99.99606111111112
14.19,50.0,99.99605833333334
14.200000000000001,50.0,99.99605555555556
14.21,50.0,99.99605277777778
14.22,50.0,99.99605
14.23,50.0,99.99604722222222
14.24,50.0,99.99604444444445
14.25,50.0,99.99604166666667
14.26,50.0,99.99603888888889
14.27,50.0,99.99603611111111
14.280000000000001,50.0,99.99603333333333
14.290000000000001,50.0,99.99603055555555
14.3,50.0,99.99602777777778
14.31,50.0,99.996025
14.32,50.0,99.99602222222222
14.33,50.0,99.99601944444444
14.34,50.0,99.99601666666666
14.35,50.0,99.99601388888888
14.36,50.0,99.99601111111112
14.370000000000001,50.0,99.99600833333334
14.38,50.0,99.99600555555556
14.39,50.0,99.99600277777778
14.4,50.0,99.996
14.41,50.0,99.99599722222223
14.42,50.0,99.99599444444445
14.43,50.0,99.99599166666667
14.44,50.0,99.99598888888889
14.450000000000001,50.0,99.99598611111111
14.46,50.0,99.99598333333333
14.47,50.0,99.99598055555556
14.48,50.0,99.99597777777778
14.49,50.0,99.995975
14.5,50.0,99.99597222222222
14.51,50.0,99.99596944444444
14.52,50.0,99.99596666666666
14.530000000000001,50.0,99.9959638888889
14.540000000000001,50.0,99.99596111111111
14.55,50.0,99.99595833333333
14.56,50.0,99.99595555555555
14.57,50.0,99.99595277777777
14.58,50.0,99.99595
14.59,50.0,99.99594722222223
14.6,50.0,99.99594444444445
14.61,50.0,99.99594166666667
14.620000000000001,50.0,99.99593888888889
14.63,50.0,99.9959361111111
14.64,50.0,99.99593333333334
14.65,50.0,99.99593055555556
14.66,50.0,99.99592777777778
14.67,50.0,99.995925
14.68,50.0,99.99592222222222
14.69,50.0,99.99591944444444
14.700000000000001,50.0,99.99591666666667
14.71,50.0,99.9959138888889
14.72,50.0,99.99591111111111
14.73,50.0,99.99590833333333
14.74,50.0,99.99590555555555
14.75,50.0,99.99590277777777
14.76,50.0,99.9959
14.77,50.0,99.99589722222223
14.780000000000001,50.0,99.99589444444445
14.790000000000001,50.0,99.99589166666667
14.8,50.0,99.99588888888889
14.81,50.0,99.9958861111111
14.82,50.0,99.99588333333334
14.83,50.0,99.99588055555556
14.84,50.0,99.99587777777778
14.85,50.0,99.995875
14.86,50.0,99.99587222222222
14.870000000000001,50.0,99.99586944444444
14.88,50.0,99.99586666666667
14.89,50.0,99.99586388888889
14.9,50.0,99.99586111111111
14.91,50.0,99.99585833333333
14.92,50.0,99.99585555555555
14.93,50.0,99.99585277777778
14.94,50.0,99.99585
14.950000000000001,50.0,99.99584722222222
14.96,50.0,99.99584444444444
14.97,50.0,99.99584166666666
14.98,50.0,99.99583888888888
14.99,50.0,99.99583611111112
15.0,50.0,99.99583333333334
15.01,50.0,99.99583055555556
15.02,50.0,99.99582777777778
15.030000000000001,50.0,99.995825
15.040000000000001,50.0,99.99582222222222
15.05,50.0,99.99581944444445
15.06,50.0,99.99581666666667
15.07,50.0,99.99581388888889
15.08,50.0,99.99581111111111
15.09,50.0,99.99580833333333
15.1,50.0,99.99580555555555
15.11,50.0,99.99580277777778
15.120000000000001,50.0,99.9958
15.13,50.0,99.99579722222222
15.14,50.0,99.99579444444444
15.15,50.0,99.99579166666666
15.16,50.0,99.9957888888889
15.17,50.0,99.99578611111112
15.18,50.0,99.99578333333334
15.19,50.0,99.99578055555556
15.200000000000001,50.0,99.99577777777777
15.21,50.0,99.995775
15.22,50.0,99.99577222222223
15.23,50.0,99.99576944444445
15.24,50.0,99.99576666666667
15.25,50.0,99.99576388888889
15.26,50.0,99.99576111111111
15.27,50.0,99.99575833333333
15.280000000000001,50.0,99.99575555555556
15.290000000000001,50.0,99.99575277777778
15.3,50.0,99.99575
15.31,50.0,99.99574722222222
15.32,50.0,99.99574444444444
15.33,50.0,99.99574166666666
15.34,50.0,99.9957388888889
15.35,50.0,99.99573611111111
15.36,50.0,99.99573333333333
15.370000000000001,50.0,99.99573055555555
15.38,50.0,99.99572777777777
15.39,50.0,99.995725
15.4,50.0,99.99572222222223
15.41,50.0,99.99571944444445
15.42,50.0,99.99571666666667
15.43,50.0,99.99571388888889
15.44,50.0,99.9957111111111
15.450000000000001,50.0,99.99570833333334
15.46,50.0,99.99570555555556
15.47,50.0,99.99570277777778
15.48,50.0,99.9957
15.49,50.0,99.99569722222222
15.5,50.0,99.99569444444444
15.51,50.0,99.99569166666667
15.52,50.0,99.99568888888889
15.530000000000001,50.0,99.99568611111111
15.540000000000001,50.0,99.99568333333333
15.55,50.0,99.99568055555555
15.56,50.0,99.99567777777777
15.57,50.0,99.995675
15.58,50.0,99.99567222222223
15.59,50.0,99.99566944444445
15.6,50.0,99.99566666666666
15.610000000000001,50.0,99.99566388888888
15.620000000000001,50.0,99.9956611111111
15.63,50.0,99.99565833333334
15.64,50.0,99.99565555555556
15.65,50.0,99.99565277777778
15.66,50.0,99.99565
15.67,50.0,99.99564722222222
15.68,50.0,99.99564444444445
15.69,50.0,99.99564166666667
15.700000000000001,50.0,99.99563888888889
15.71,50.0,99.99563611111111
15.72,50.0,99.99563333333333
15.73,50.0,99.99563055555555
15.74,50.0,99.99562777777778
15.75,50.0,99.995625
15.76,50.0,99.99562222222222
15.77,50.0,99.99561944444444
15.780000000000001,50.0,99.99561666666666
15.790000000000001,50.0,99.99561388888888
15.8,50.0,99.99561111111112
15.81,50.0,99.99560833333334
15.82,50.0,99.99560555555556
15.83,50.0,99.99560277777778
15.84,50.0,99.9956
15.85,50.0,99.99559722222222
15.860000000000001,50.0,99.99559444444445
15.870000000000001,50.0,99.99559166666667
15.88,50.0,99.99558888888889
15.89,50.0,99.99558611111111
15.9,50.0,99.99558333333333
15.91,50.0,99.99558055555555
15.92,50.0,99.99557777777778
15.93,50.0,99.995575
15.94,50.0,99.99557222222222
15.950000000000001,50.0,99.99556944444444
15.96,50.0,99.99556666666666
15.97,50.0,99.9955638888889
15.98,50.0,99.99556111111112
15.99,50.0,99.99555833333334
16.0,50.0,99.99555555555555
16.01,50.0,99.99555277777777
16.02,50.0,99.99555
16.03,50.0,99.99554722222223
16.04,50.0,99.99554444444445
16.05,50.0,99.99554166666667
16.06,50.0,99.99553888888889
16.07,50.0,99.99553611111111
16.080000000000002,50.0,99.99553333333333
16.09,50.0,99.99553055555556
16.1,50.0,99.99552777777778
16.11,50.0,99.995525
16.12,50.0,99.99552222222222
16.13,50.0,99.99551944444444
16.14,50.0,99.99551666666666
16.15,50.0,99.9955138888889
16.16,50.0,99.99551111111111
16.17,50.0,99.99550833333333
16.18,50.0,99.99550555555555
16.19,50.0,99.99550277777777
16.2,50.0,99.9955
16.21,50.0,99.99549722222223
16.22,50.0,99.99549444444445
16.23,50.0,99.99549166666667
16.240000000000002,50.0,99.99548888888889
16.25,50.0,99.9954861111111
16.26,50.0,99.99548333333334
16.27,50.0,99.99548055555556
16.28,50.0,99.99547777777778
16.29,50.0,99.995475
16.3,50.0,99.99547222222222
16.31,50.0,99.99546944444444
16.32,50.0,99.99546666666667
16.330000000000002,50.0,99.99546388888889
16.34,50.0,99.99546111111111
16.35,50.0,99.99545833333333
16.36,50.0,99.99545555555555
16.37,50.0,99.99545277777777
16.38,50.0,99.99545
16.39,50.0,99.99544722222223
16.4,50.0,99.99544444444444
16.41,50.0,99.99544166666666
16.42,50.0,99.99543888888888
16.43,50.0,99.9954361111111
16.44,50.0,99.99543333333334
16.45,50.0,99.99543055555556
16.46,50.0,99.99542777777778
16.47,50.0,99.995425
16.48,50.0,99.99542222222222
16.490000000000002,50.0,99.99541944444445
16.5,50.0,99.99541666666667
16.51,50.0,99.99541388888889
16.52,50.0,99.99541111111111
16.53,50.0,99.99540833333333
16.54,50.0,99.99540555555555
16.55,50.0,99.99540277777778
16.56,50.0,99.9954
16.57,50.0,99.99539722222222
16.580000000000002,50.0,99.99539444444444
16.59,50.0,99.99539166666666
16.6,50.0,99.99538888888888
16.61,50.0,99.99538611111112
16.62,50.0,99.99538333333334
16.63,50.0,99.99538055555556
16.64,50.0,99.99537777777778
16.65,50.0,99.995375
16.66,50.0,99.99537222222222
16.67,50.0,99.99536944444445
16.68,50.0,99.99536666666667
16.69,50.0,99.99536388888889
16.7,50.0,99.99536111111111
16.71,50.0,99.99535833333333
16.72,50.0,99.99535555555556
16.73,50.0,99.99535277777778
16.740000000000002,50.0,99.99535
16.75,50.0,99.99534722222222
16.76,50.0,99.99534444444444
16.77,50.0,99.99534166666666
16.78,50.0,99.9953388888889
16.79,50.0,99.99533611111111
16.8,50.0,99.99533333333333
16.81,50.0,99.99533055555555
16.82,50.0,99.99532777777777
16.830000000000002,50.0,99.995325
16.84,50.0,99.99532222222223
16.85,50.0,99.99531944444445
16.86,50.0,99.99531666666667
16.87,50.0,99.99531388888889
16.88,50.0,99.9953111111111
16.89,50.0,99.99530833333333
16.9,50.0,99.99530555555556
16.91,50.0,99.99530277777778
16.92,50.0,99.9953
16.93,50.0,99.99529722222222
16.94,50.0,99.99529444444444
16.95,50.0,99.99529166666667
16.96,50.0,99.9952888888889
16.97,50.0,99.99528611111111
16.98,50.0,99.99528333333333
16.990000000000002,50.0,99.99528055555555
17.0,50.0,99.99527777777777
17.01,50.0,99.995275
17.02,50.0,99.99527222222223
17.03,50.0,99.99526944444445
17.04,50.0,99.99526666666667
17.05,50.0,99.99526388888889
17.06,50.0,99.9952611111111
17.07,50.0,99.99525833333334
17.080000000000002,50.0,99.99525555555556
17.09,50.0,99.99525277777778
17.1,50.0,99.99525
